Title	Alternate Title	Translated Title	Interviewee	Interviewer	Transcriber	Summary	Note	Subject	Genre	Coverage Temporal	Interview Location	Publisher	Publication Date	Publication Place	Interview Date	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Donor	Sponsor	Provenance	Editor	Attention	Rights	Copyright	Availability	Object ID	Digital ID	Full Text	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 31																																	.... 148- FA-20/A  Ju~n Manuel, y entonces siguen Fidel y Universo cruzando  campos de caña, cruzan tres, cuatro cqmpos de caña,  hastq que yq, q lq cqfda de lq tqxde, llegan al último/  campo de cqña, ¡rente ql cual yq comienza el~onte,  el monte que yo le mostl?é al fondo del lugar  Ah! est~n esperando que oscurezca totalmente, para  cruzar e internarse en el monte, cuando ven venir por  dentro de la cañq, porgue es un campo de caña no muy  tupido, una cañR Ya en ese lugar, un poco rala, ven  venir por dentl?o del cañaveral una figura vestida de  verde olivo, que presumen que pueda ser un soldado  enemigo y resultq ser Fqustino Pérez.  TAD SZQLC , - ¿Qué le dice a Universo?  :PEDRO ALVAREZ TABlO.- Fidel le dice a Universo  que espere, que ~e acerque, y si es un guardia que le  dispare, porque no pueden permitir que los descubra,  porque viene directamente hacia donde están ellos, que  viene deSarIDqdO, además, porque ha dejado el arma en  el lu~ar del comb~te.  Aht se reúnen los tres: Fidel, Faustino y Universo  cUqndo Ya oscurece completamente, cruzan la última  . guardarrqyq Y se internan en el monte, Y qhf es donde - pasan l~ primera noche, del -----  Una noche, como era de suponer, debe haber sido  una noche bastante penosa para los tres, y para Pidel  en particular, producto de lq situac~6n que aCqbq de  ocurrir !  TAD $.ZULC t - Entonces Fqustino le dice q Fidel  que el Che est~ vivo. 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1593	1593	1594.pdfpage	/chc0189/image/1594.pdfpage
Page 32																																	.... 149- FA-20!A  PEDRO ALVAREZ TABIO.- Faustino le dice a Fidel que  vio al Che muy mal herido, que la herida es tan grave,  que no tiene posibilidades de salvaciÓn,  TAD SZULC.- ¿Hacia dónde estaría RaÜl?  PEDRO ALVAREZ TABlO.- Raúl estaría aproximadamente  entre uno y dos kil6metros al sur o suroeste de donde  está Fidel, dentro del monte principal.  TAD SZULC.- Entonces eso es el día 6, ¿y qué  hacen, siguen?  PEDRO ALVAREZ TABlO.- El día 6 por la mañana  '  1 discuten las dos variantes posibles, el curso de acción  a seguir.  Fidel es del criterio de seguir por dentro del  monte hacia, eL este, s~empre hac~a el este, pero la  discusión estriba en si van por dentro del monte o  por dentro de la caña . F,idel plantea que por dentro  del monte, porque por dentro del monte es imposible que  los descubran, Faustino plantea que por dentro de la  caña, porque la caña, 9ara,ntiza, el alimento, garantiza  la supervivencia, porque da líquido y da azúcar, - calor.tas. --TAD $ZULC t - ¿En qué momento aparece la avioneta?  PEDRO ALVAREZ TABlO.- El día 6 ,  ~  TAD SZULC ~ ,"" ¿Después de esta discusión?  :PEDRO ALVAREZ TABlO , - Después de la discusi6n, que  prevalece el criterio de paustino, porque Universo  ta,mbi~n es ]?a:rtida.rio de seguir por dentro de la caña;  pidel ~epta y salen por la caña .  r---~- 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1594	1594	1595.pdfpage	/chc0189/image/1595.pdfpage
Page 33																																	-150- FA-20/A  Com~enz~n ~ c~minar por dentro de la caña, pero  ~ l~ altura del segundo, tercer o cuarto campo de  caña, la caña comienza, a hacerse rala y bajita, y  cu~ndo van cr~zando un cqmpo de e~te tipo de caña  ra,la y baj ita, 10$ descubre una a,vioneta, y los  comienza, ~ ametrallar la propia, avioneta; una avioneta •..  que tení~ el ejgrci,to de Batista,. Comienzan a picar  con una ~metralladora 50 que tenfan instalada. Ellos  se va,n cambiando cada vez que la, avioneta hace un  pase, se c~mbian de posición; la, avioneta, regresa, hace  otro pase y dem&s, en algunas ocasiones las balas  pican bastante cerca y cuando la avioneta agota el  parque se retira, deciden caminar un poco mas, dos o  tres cqmpos de caña, m~s, y enterrarse en la paja de la caña.  Eso era el propio día j , al mediodía. Ahí se  quedijn ctnco d~as, el -6, el 7, 8, i, 1-0 Y lIt No sé  mueven de ahf, ~alvo ya a la altura del tercero o  cuarto d~a por la noche que se mueven al campo siguiente,  se de~plazan mUy poco, están en la misma zona, durante  e~os cinco é11a,S I  TAD SZULC . ~ ¿De qué viven?  ;J?EDRO J\LVAREZ TABlO ~ - De lél,s cañas, de lo EJ)co  que podfa,n obtener de la ca,ña, incluso la sed, por  ejem:plo, pasando la lengua, al amanecer, al rocío que  creaba la humedad en los taLlos y hojas, y arrancando  con mucho trabajo y cuidado, para que no se viera ningún 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1595	1595	1596.pdfpage	/chc0189/image/1596.pdfpage
Page 34																																	\  -l50...,A,.... FA...,20!A  movimiento en los tallos de la caBa, algunos tallos y  pelándolos con los dientes.  TAD SZULC.- ¿Qué sabemos en detalle del otro  . grupo?  PEDRO ALVAREZ TABIO.- Bueno, lo que hemos podido  reconstruir por el propio Faustino, por Universo,  Fidel habló en esa ocasión de cosas tales como la Refor-roa  ~grari~,del desarrollo de las ideas planteadas en  la Histor~me absolverá, pudi~ramos decir que, en  ~  general, los temas eran ya pensando en términos de la  aplicaci6n concreta, una vez en el poder, de las ideas  contenidas en la Historia me absolver~.  A mi juicio, creo que es obvio que este episodio  enormemente s~gnificativo y revelador de la persona-lidad,  porque denota una confianza, un optimismo ex-traordinario.  Diría que la enseñanza o la experiencia  fundamental para los revolucionarios cubanos de la  Odisea dél Granma, es el valor, el sacrificio, el tes6n,  la voluntad, la tenacidad y la confianza de Pidel  Castro ,  CGRABACION DEFECTUOSA). 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1596	1596	1597.pdfpage	/chc0189/image/1597.pdfpage
Interview with Pedro Alvarez-Tabío Longa, May 8, 1985	Narración de Pedro Alvarez-Tabío Longa, sobre el desembarco del Granma	Account of Pedro Alvarez-Tabío Longa, about the Granma yacht disembark	Alvarez-Tabío Longa, Pedro	Szulc, Tad			The Granma yacht was used to transport Cuban revolutionaries from Mexico to Cuba in 1956.	Sierra Maestra (Cuba : Mountains); Castro, Fidel, 1926- ; Cuba -- Politics and government -- 1933-1959; Cuba -- Politics and government -- 1959-1990; Szulc, Tad; Journalism -- United States; Foreign correspondents; Cuba -- History -- 20th century; Granma (Yacht); Alvarez-Tabío Longa, Pedro   	Interviews; transcripts	1980-1990	Havana (Cuba)				1985-05-08	1 transcript, 34 pages	spa	University of Miami Libraries. Cuban Heritage Collection.	Tad Szulc Collection of Interview Transcripts	CHC0189	Series I: Interviews, n.d., 1984-1985; Sub-series 2: Norberto Fuentes and Sierra Maestra, n.d., 1985	Box No. 2; Folder No. 34; Folder title: Alvarez Tabío, Pedro, Parts 1-2, May 1985				axr; cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01890000360001001		Text		application/pdf											chc01890000360001001.pdf		2010-10-26	2010-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1597	1597	1598.cpd	/chc0189/supp/1597/index.pdf
Page 1																																	"&lt;JI A O~"  ti  .,  f. l 6' -" ~. ~ l f . \  p . ¿ S- - P S f / PCL  . {. í: , ~ "-." t ~ &lt;',:::'  .... ,.. .~ "  " '  , ,  ENTREVISTA CONCEDIDA POR FABIO GROBART AL PERIODISTA., O l. " .  NORTEAMERICANO TAD SZULC. EL DIA 6 DB JUNIO DE 1985. fjl 61 J'  - ~)l.'V'~ ' . '  (VERSIONES TAQUIGRAPICAS-CONS~O na ESTADO)  ," .  .. -..... -'~ . ...  &lt;'  TAn SZULC.- Un paso atr4s, hasj~ el primer nombte  de lO!l ••• , ¡  PABlO GROBART.- Bien, el primer nombre de la fusidn  con la cual se fue a las elecciones, ej\ nomb~e .&lt;l".::~ . soló:, .',  part ido" era IJntl1:itlllevr,: l1uaidnat iaRComilnti 'a.", ; S,e¡ a fdl.&it.,  el nombre contenta los' dos nombres de cada partido por  separado. los votos que halobtenido los delegados era en  nombr~ de 8&e ~attódp~rtldo. -  ~  En 19436 1944 --nb rec~erdo con exactitud fÜ ' 'aJio. : \~,.'" ,,'  • ¡" ':1"  ,.,., ,, me parece que ' fue en 1944-.. , el Partido eálabit$',su ~$bre ; r : '.. , "';1 ' '' '. ! ~r;  r ~ ' .. .1- _ •. 1'" ~ ..,. -~ ~;!!l ).:;- t' .'  de Un1«5n Revolucionaria Comunista por, el de Partido .50011 • "l":, ;~.:~I/ r~'s  . '! . -- ; ( : ~) ' .  cialtstá Popular, desde entonces se llam(S asl. ; . ~.;\:'&gt; ., f.~"  ... ' TAn 5ZULC. _ '.': ;¡::.t 'r~~:: '  • • • I ",  PABlO GROBART.- No.  TAn SZULC.- ¿y no hacia falta usar la palabra conveñ- .  é3-Mt1rtismo?  " FABIO GROBART.- No, no era por eso. era por una  ' razOn internacional y ~ambi~n cubana.  . I ,. '. ( 1 '~",  D.spu~s de Stalifgrado r despu~s de la, grandes .. ~",: ''''1/ , :r;',{r  victorias heroicas del ej~x:cito sovi'tico, el socia1ismo ':",..' ' :~;.': ~ ' :"~:?.  se ha hecho doble o triplemente popular en Cuba; es decir, : ,'(¡\ !:: . ' " . , ,~.-.. ' '. .¡ .'. \,  f!lIl.I. ~ , ,... .M tt"".fa~or esta ~ucha heroica del ej'l'cito sovi'tlc:ó ""~:' ,,' ..! f  t:... ... It . •.• ,. I .' ... '" ""l ' ¡l ~"'" &lt;4"  se transformO en una simpat1a mayor haci~ el socialismo.  • 'j.  Entonces, en aque11a 6poca empezaron a sur.gil' agrupamientos ;' :·J :t.~~~:  en Cuba dé ~1:is reformistas del movimiento sindical cie ~ ~ :~,~~~.,~ ,\(,  explotar el nomb'X'e tan. popular de socialismo a. favor de . ,.' .... -jj , :  ',' :( ': .. ,  '·l~·~·;ll· ' ,' ~~~ •  ... . [~ .' ~1".1 ..  i\_~ I~ .~:.'~ •• ~ t:~I':'~~  ,! •  ., .... \".. - 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1598	1598	1599.pdfpage	/chc0189/image/1599.pdfpage
Page 2																																	~¡:lJ,  ~ "  •  -2-  sus intereses politicos y sus intereses politiqueros .. ;r ..  . ,. '  trataron .de constituir un partido socialista cuband. con el ,.  nombre de socialista. Nosotros supimos de esta maniobra  .' ,  , '  .~ ellos a8Ge-n y nos hemos adelantado y tomado el acuerdo .'., ',&lt;, \!  .~-tl~k- , 4!é~rt:l.e'..t : I de que el Part:1(10) SQedíiíI8~a l Boj&gt;u]¡ aJJ fl . ttf.iTil't1do , Uni~n ' : .... , ': i  . . 04 . I J ,~ 1'#,,1\ ~, l . 'v"VJ--V ~L-t.t-- "~-'l..(....\l " (3f :v... ., ,,.{AL\, ¡,""-, .;~ Revolucionaria Comunista. que' IUlilie e-e t-ar-lo.. .' 1 :  • I  ~xitos del socialismo en la guerra a .favor de sus intereses  politiqueros. Esta fue la raz~n fundamental por la cual  nosotro~ le cambiamos el nombre al Partido •  . TAD ' SZULC ... Entonces valta la pena sacrificar la. '  palabra comunista en aquel momento •  . FABIO GROBART .... si. s'l.porque todo el mundo sabta .  bien que los de Uni~nRevolucionaria eran los COMUnistaS  de todos modos, 85 decir, no era un sacrificio que podta  sepa que es el mismo partido con un,~bl"e diferente~ .  ~e tra~~~~s, usted me piJi6 datos sobre los  afiliados, son los ndmeltos exactos tomados d.el Intonte  1  1 del Tribunal Superior Blectoral.  , . BI Partido Uni~n ,Revolucionaria obtuvo en las afl­liaciones  que hi~o en 1939 esta cantidad: 46 167 J ~.el  Partido Comunl' ta que bascd tambi~n el 2\, 43 838. en  conjunto 90 005.  TA» SZULC •• ¿Eso 'Se consideraban entonces mucho! .  ... ~';", '.J  "rt.  r ': •i , ,. ~  .. ;''':  :, ~.  . t.\  . ' '~,¡  L,'· 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1599	1599	1600.pdfpage	/chc0189/image/1600.pdfpage
Page 3																																	. ,  . "'3- ,  , PABlO GROBART.- Mucho ~'s que el 2'. - TAn SZULC.- ¿MAs que ••• ?  PABlO GROBART.- Lo que la ley reclamaba, muebo mA. .. , ' l.'  de 10 que ley reclamaba. Por ejemplo, yo le , traigo aqu1 , , ' " ,  \",  unos datos de 1939. n~~ro de e1ect¡.orest l ' 934 043, :' "  ,  "  nOmero de votantes: 1 SOS 619, deja. ron de votar,' 428 000. .. "' ,' "  Es decir. el ntlmero de electores era 1 934 043. esto .sig"  I  nifica 90 OOS. mAs o menos ellO' en conjunto. '  , TAD SZULC.- ¿Eso era mAs de lo que ustedes crefan  , posiblet  PABlO GROBART.- Nosotros crelamos que era posible,  pero no hasta esta cantidad. Cretamos que era po.ible.  porque si no hubi~ramos cre1do, que esto era posible no  hubl1ramos ido á buscar el 2' para cada partido aparte.  . Bl hecho de que tomAramos el acuerdo de bus~ar el 2' .'  para cada partido significa que estibamos convencidos  de que era posible o~tener el 2\; pet'~ que iba a llegar,:  ~, hasta un total de 90000 no 10 sab1amos pOl'que era la  primera vez que el partido participaba ' en elecciones .  ~ : lega~es. es el primer afio en que el partido emp8zd a  ' . - . "  tI' " ~.  . ,'~ .  ~' ..  • • ~ ... 1."  trabajar legalmente # estaba en la ilegalidad desde~ 1 su ', ' , ' ,,;,,'  naeimlento. y, desde luego, con mucho pulso que sent!'a- ·  mos de las masas. sin embargo no podtamos  medirlo.  ••• sin poder  Yo le traigo estos datos para que usted tenga una  idea. Ahora, en las elecciones a la, Asamblea Constitu- ri .. , '. , "-/  yente le di el dato de 98 000. De acuerdo a la informa"  #'  cl~n que obtuve del Tribunal Superior E~ectoral .ra  91 164; es decir, afiliados 90 005; votos obtenidos en ,;  ~  1 nombre a. este Partido UnitSn Revolucl$naria comunl~ta, l;'  h  ~ 97,164. que nos dio el derecho a tenar seis d~legados l'  en la Asa$blea Constituyente.  , ,  o&gt; :,'(  , ,o..  . ,."  '1  '. .," !.' 1  , ' 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1600	1600	1601.pdfpage	/chc0189/image/1601.pdfpage
Page 4																																	, ,  _"_' _ _ ~~"'ürI~\tW \l~U"\IA. ",.'-4ol- ·--··----'to\"t~·~t;¡,;.·~.·,  '- - . ~  , .. i ~ '1  ./  -4 ..  ..... ~  1 -1" ¡ ..  TAn SZULC.· Usted, tenta seis asientos' en la Asamblea .',  Constituyente.  PABlO GROBART.· "'NQ:sp4~~nE~H13~e--:iI  Nosotros hemos considerado ese resultado d~ la votac18n '  ~ ,  como un resultado muy 'positivo para 'el Partido. teniendo e~.· ".  euenta que pas~ toda 'la historia anterior en med» de una  gran campafia de hostilidad al comunismo, a la Uni8n Sovi'·  tica ... etc~tera; ' sin embargo habia 91 764, casi 9$ 000 que  votaron por el Partido. ¿Eso estA claro o quiere hacerme  algunas preguntas?  . Tambl!n le traigo los datos de 1as.:,elec.ciones·:de· i940.d :'  ". t  '., J  .'  ,&lt;.  . q~. eran las elecciones presidencia1~s, . en las ~a1e .. . el ., "'. ji.~:.~,~~·  { . I ~  candidato eTa Batista. que nosotros 10 apoyflbamos. Bnton" "  ces: elecciones generales de 1940. Partido Uni8n Revolu­cionaria  Comunista alcanz~fens~ columna ' presideneial  1·  • _ ' ,1 ~ \ ~' • ~f:;  · .. ·hab!a una coalici~n electoral, que.se llamaba COallcit5n" .' , . ,f;,  • ': I • '~-:" ~  Socialista DemocrAtl&lt;;apara cada partido. y cada partido ' ,. , ' ',:',  formaba parte independiente dentt:o de esta coal1ei~nl "1':'::/ ';::':,~:"  • ,.~; , ~ .' (1 l. ,-  es decir. 5...1' nesotros hemos postulado a Batista. 11 figura- &gt;&lt;. '.','  • f" ' " ... ~',  ba en la columna del boleto del Partido Uni~n Reyalucionarla ,\~  ~ .. ~ " '/' '1:"  C~munlsta·."', 81 462· YOt~s. Indudablemente le puede sUl"gtr ." .: .. ~)  •• .1 .c.  la pregunta ~.,"'por que· hemos ba' ado en la 'f'Qtac:itSn. po,rque .  en la Asambléa Cons~ltuyente hemos 'obtenido 91 000, aqut "  81 obo.  Por e50 le tengo que dar una brev1sima explicae18n ~ ..  ....1 • .f~'. '  " .  de que lapolltica aqut era una industria. ora un c:omol'cio. ' "  10' votos se compraban y se vendtan; una familia tenia  un e~fermo en su casa, llegaba el sargento politico de  ios partidos burgue,es y le prometta ~edlclnas. le prometta .  un medico y a cambio de' eso tl;tis d,:: d'aban' r~ los votoS,. .'  , , ,  • .I.;,,~.  • : l 1 ,..r ~,  &lt; ..  . .  ¡. '  , .t 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1601	1601	1602.pdfpage	/chc0189/image/1602.pdfpage
Page 5																																	,  . ~: .  aw ..... -  .......  -s ..  Este negocio con los votos es unasde las manifestaciones  m4s intensas de la corrupci6n administrativa que hab!a en  Cuba, que se reflejaba en eso tambi'n. Bata cor~pcl~n  en medio de las elecciones no pod!a manifestarse en la  Asamblea Constituyente, ¿por qu6? , .. pol'que los delegados  . \ , ..  " ,  l' .....  ..  J •  .j.  ,,- 1.1  , , :'., J, " ',f  .:~ l',é #J . : .  . t&lt; .  . ' . ' .... ' t~ 'tre-non electos para tres meses nada mis. mientras que el . ' , ",J.. :'r,~'  , ! t t \; ~.~ ~q  representante era electo para cuatro dos, entonces tentan 1 " , :~  mucho mAs inter's, Y. nosotros, en parte, hemos sufrido , .  las eonsecuenclas de esta corrupcl~n electoral en las  elecc~enes de 1940.  Sin embargo. no se puede sacar la conclusi8n de  que baj6 la influencia del Partido. se lo voy a demostrar  con otros hechos, aqul en 1940 bbtiene 81 000 votos, en  i944 cuando va al::!as eleccion~~ldato Grau San  ..  " o ,1 ~  !. .' '';'jH.~~ ~  '", • . t,... .. "\ . " "~~ L.,  .l.,  .! i. ¡t'". ,  , Mart'ln y gana las elecciones; pero va tambt~n a las "  I 4' ,l./.  eleediones con su propio candidato la' Coalici~n Socialista ':' ','-.: . ;1 .  Democrltlea. Saladrigá., y en 1944 nosotros hemos obtenido '. &gt;','. :  " .  en, esta eolumna 118 520 votos. En 1946. que eran elec- . (, , "  c~ones parciales. no presidenciales. para representantes '" , I. , .  ,  .7 " "  I l .. ~.  - '. I "!.-: I I.,~'.~  y senadores, hemos obtenido 196 000 votos en ,total e~  nuestra columna de representantes. Es decir que aqut se  ve ~ue ha ido aumentando' el ndmero de votos del Partido,  esta era una excepci6n. i:e5t~ Elra 11'aliprtlIle-ra ,vet¡1 e¡llcqu. .ha '.,  "'r. " . } '.  1,  " I~ o),.  ., ., ",  l;. " -;  habido un ascenso. Bn estas elecciones el Partido Socia-  , • J '  . ,i/ tf  ..: . · lista Popular 11evtS cinco representantes. los que sumados ;,../J ¡.',; ';,:~"  ... y .. "'·:i ~  a euatro que hab1an sido elegidos en. 1944. tenia un total ' . ", ". '/,.  de nue·ve representantes.  te traje el resultado de las elece10nes de 1946.  era importante porqu& el candidato a la ,residencia era  un anticomunista, un antisoviEtlco, por consiguiente' la  , .  obtGnci&lt;':5n rlr) llaa . . . . so :~\' l .l6 · ll;l(l  "  . "  "  \1  1:' ,1.  ,t# •  " 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1602	1602	1603.pdfpage	/chc0189/image/1603.pdfpage
Page 6																																	"  ,  , ~~-10  1,  obtenci~n de un iO\ de los votos era considerable para  nosotr~s. Se gan~ una alcald!a comunista, nosotros  babiamos tenido dos a1ca1dlas comunistas, una en Manz'á.  nil10 y otra en Yaguajay. y se eligieron 171 concejale~  en los municipios, en los ayuntami~tos.  "  , ' 1 [,  • .... f  . :.  " ,  " , ,',  , .: :.  ' .... ,'  TAn SZULC.- Una pregunta: ¿usted recuerda algunos  " de los nomb~es de los representantes?  PABlO GROBART.- 51, c~mo no. BIas Roca era represen- ,  'tantee  TAn SZULC.- Era entonces secretario general del  llartido.  PABlO GROBART.- Secretario general del 'artldo;  Lazaro Pefia, que era el secretario general ,de la Conle-deraciCSn  Nacional Obrera de Cuba, miembro del Comltd  .. '  J" '  '. " \; ,/~ .  • • '~ \l"  , . ~: }  ~,. '_, ,:1,,','/,  '~-~}.:~~" .  . ,ti}'  Central del Partido. "fue representante; Anlbal Bsealante '~:',:' 'if:~',  , " .'...,';;""~ '"in\'  fue representante: Rpm'rico Cordero,. que era  de 1a Asoclaci6n Kacional de Campesinos, era  .. ' '..,l l' .' ~ el dirigente' ",,:' '" /j(  miembro d~l ':' 'T.~ ,'l~)~;\.  '"  Ca mi t8 Central del Partido y fue representante i (;;n"10. Rafael :,'", t;,:&gt;~:  ,Rodr!guez fue representante.  TAD SZULC.- ¿Usted no?  ,  PABlO GROBART.- No, yo no e~a representante. La  " primera vez en mi vida que soy representante es ahora  t ' ... despuds del triunfo de la RevdUci~n, soy diputado por  ' e~ ~~~'  . \Jlltmunicipl0 en la provincia, de ~. ,'," , ,  " ..  I TAn SZULC.- Bse era el grupo de dirigentes principaM  ;, ,  '/ '::\::(1" les del Partito que estaban con el título , de parlamentara ...  ,/ ",' rlos dentro de la CAmara.  " '  FABIO GROBART. - Dentro de la mimara y tuvieron su  sueldo, el sueldo que recibían como representantes' se  entregaba a la caja del Partido todo,' absolutamente ' todo • .:" " ' 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1603	1603	1604.pdfpage	/chc0189/image/1604.pdfpage
Page 7																																	¡~' ) ---. ---' --------"'~-"'--- - .  " ~: '_ !'o" , -'  , ~ ,i,_ ,::~ 4 ,~ ~A • .. ,  ":';&lt;~:~.~:':;\" .  , ,  .. ~..".....1. ........-.. ,  \' •• I  . "1 '·. . .  ~ ',' . "  ,.,  ¡\í~ .  ' ~.  .'  :.:.. .  "  -11- ALG-43-A , . . \  .~  El Partido le pagaba un sueldo. como se paga a un cuadro  profesional del Partido, un sueldo para sus gas.s; todo  lo demlts iba al Partido. . ,  Yo le traje dato$ tambi~n sobe la fuerza de la CTC. ,.  usted no me lo pidi6, pero yo consideraba que le podta sexo '  'lo  .,  , '."  . ,,  f  I  ¡  dtil. ,. ; .... , ·1  '.- .;  Al Congre!:lo Constituyente de la eTC  ...... " .... ' en 1939, que""es ..... , '. ,  el afio ••• " ,  .','  una sola central siitdHirP tm" todo el país. asistieron 1 .tO()..,;.·  dlegados en representacil5n de 800 organizaciones ' afiliadas';':;: ".'  , i • a la CTC., con aproximadamente medio milldn de obreros orga f.~r '.  nizados. No todos los obreros estaban organizados en  Esto le da una idea m4s o menos.  TAn SZULC.- La poblaci~n de Cuba entonces era  4 es S millones •  : PABIO GMBART.- De 4 a S mi1k&gt;nes.  TAn SZULC.- Diez por ciento de la poblac!dtin tota1 '~'::··':"  FABIO GROBART.- . Diez  . " ~ ... . .  I ": '. \ . , if  por ciento de la poblacll5n~ '''',,:---. " \ .. , ,  Otros datos. Esto es el 31 de marzo 'de 19'5.  El Partido tenIa entonces 489 7S0 militantes.  "-;r  Ll8ltlamos militantes a los que cumplen los estatutos del .,;  Partido, a los que se sometan a la disciplina, pagan cuotas; ., .  . '.. -'  y aspirantes · son. aquellos que de acuerdo a los éstatutos " .' ~ :.,  deben pasar un afio de prueba, 18 000 " aspirantes. Tenlamos \' " ,  . ; \ ~  en conjunto 508 000. Yo le habl~ de cerca de medio liil16n; ",: ¡.  , ~ ' .. '.'  ya ha pasado el medio mil1dn. ,(",  .,  ,La U.JC, yo me equivoqu~ y le dije que la U.JC tenIa . "  /. t, r,  menos miembros que el Partido; no es cierto, es decir, .1a  UJC tenia 554 964 militantes,y aspirant~s 23 000. Es decir,  en relaéi~n con el Partido t 508 000, la UJC tenIa SS8 000. '~'"  en total mAs de 1 mill($n de miembros ,  /.  ... . ; .. . ..:¡~ 1-::, \. ,  . .' '  ,'..  , ..  . , :  ,.  .. ,  , .  "  !  I 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1604	1604	1605.pdfpage	/chc0189/image/1605.pdfpage
